"Date","Open","High","Low","Close"
"2013-04-23 00:00:00.000000",99.187,99.516,98.497,99.16
"2013-04-24 00:00:00.000000",99.636,99.731,99.21,99.677
"2013-04-25 00:00:00.000000",99.418,99.553,99,99.42
"2013-04-26 00:00:00.000000",99.328,99.35,97.561,99.342
"2013-04-29 00:00:00.000000",97.864,98.152,97.363,97.842
"2013-04-30 00:00:00.000000",97.882,98.113,97.078,97.864
"2013-05-01 00:00:00.000000",97.26,97.661,97.026,97.269
"2013-05-02 00:00:00.000000",97.12,98.347,97.099,97.132
"2013-05-03 00:00:00.000000",97.94,99.217,97.939,97.946
"2013-05-06 00:00:00.000000",99.106,99.439,99.04,99.1
"2013-05-07 00:00:00.000000",99.364,99.372,98.86,99.344
"2013-05-08 00:00:00.000000",98.78,99.127,98.61,98.776
"2013-05-09 00:00:00.000000",98.871,99.379,98.639,98.878
"2013-05-10 00:00:00.000000",100.838,101.949,100.742,100.765
"2013-05-13 00:00:00.000000",101.94,102.029,101.516,101.923
"2013-05-14 00:00:00.000000",101.67,102.261,101.29,101.667
"2013-05-15 00:00:00.000000",102.183,102.76,101.901,102.21
"2013-05-16 00:00:00.000000",102.213,102.676,101.85,102.258
"2013-05-17 00:00:00.000000",102.118,103.088,102.113,102.135
"2013-05-20 00:00:00.000000",102.732,102.88,102.333,102.701
"2013-05-21 00:00:00.000000",102.157,102.872,102.157,102.166
"2013-05-22 00:00:00.000000",102.435,103.548,102.36,102.442
"2013-05-23 00:00:00.000000",103.177,103.55,100.877,103.176
"2013-05-24 00:00:00.000000",102.414,102.557,100.876,102.41
"2013-05-27 00:00:00.000000",101.101,101.194,100.755,101.061
"2013-05-28 00:00:00.000000",101.117,102.484,101.117,101.105
"2013-05-29 00:00:00.000000",102.505,102.505,100.747,102.446
"2013-05-30 00:00:00.000000",100.953,101.782,100.5,100.916
"2013-05-31 00:00:00.000000",101.095,101.261,100.277,101.1
"2013-06-03 00:00:00.000000",100.474,100.707,98.863,100.476
"2013-06-04 00:00:00.000000",99.726,100.398,99.353,99.738
"2013-06-05 00:00:00.000000",100.258,100.414,99.072,100.25
"2013-06-06 00:00:00.000000",99.02,99.451,97.399,98.952
"2013-06-07 00:00:00.000000",97.356,97.773,95.206,97.327
"2013-06-10 00:00:00.000000",98.276,99.27,97.73,98.238
"2013-06-11 00:00:00.000000",98.844,98.963,96.579,98.849
"2013-06-12 00:00:00.000000",96.106,97.011,95.196,96.102
"2013-06-13 00:00:00.000000",95.93,95.93,93.825,95.929
"2013-06-14 00:00:00.000000",95.514,95.657,94.163,95.494
"2013-06-17 00:00:00.000000",94.259,95.106,94.181,94.242
"2013-06-18 00:00:00.000000",94.68,95.753,94.441,94.68
"2013-06-19 00:00:00.000000",95.51,95.64,94.83,95.517
"2013-06-20 00:00:00.000000",96.617,98.239,96.211,96.59
"2013-06-21 00:00:00.000000",97.147,98.114,96.857,97.141
"2013-06-24 00:00:00.000000",98.42,98.694,97.237,98.423
"2013-06-25 00:00:00.000000",97.506,98.04,97.039,97.531
"2013-06-26 00:00:00.000000",98.18,98.22,97.259,98.147
"2013-06-27 00:00:00.000000",97.8,98.566,97.59,97.77
"2013-06-28 00:00:00.000000",98.468,99.397,98.459,98.476
"2013-07-01 00:00:00.000000",99.411,99.84,99.187,99.38
"2013-07-02 00:00:00.000000",99.654,100.438,99.5,99.657
"2013-07-03 00:00:00.000000",100.759,100.836,99.258,100.733
"2013-07-04 00:00:00.000000",99.962,100.132,99.494,99.956
"2013-07-05 00:00:00.000000",100.25,101.096,99.905,100.22
"2013-07-08 00:00:00.000000",101.372,101.524,100.931,101.386
"2013-07-09 00:00:00.000000",100.842,101.29,100.836,100.85
"2013-07-10 00:00:00.000000",101.151,101.199,99.77,101.153
"2013-07-11 00:00:00.000000",98.552,99.59,98.298,98.551
"2013-07-12 00:00:00.000000",99.044,99.678,98.708,99.04
"2013-07-15 00:00:00.000000",99.203,100.454,99.073,99.197
"2013-07-16 00:00:00.000000",99.941,100.054,99.25,99.946
"2013-07-17 00:00:00.000000",99.16,99.924,99.081,99.16
"2013-07-18 00:00:00.000000",99.672,100.65,99.479,99.66
"2013-07-19 00:00:00.000000",100.5,100.853,99.87,100.522
"2013-07-22 00:00:00.000000",100.349,100.349,99.331,100.389
"2013-07-23 00:00:00.000000",99.313,100.17,99.214,99.324
"2013-07-24 00:00:00.000000",99.501,100.396,99.432,99.497
"2013-07-25 00:00:00.000000",100.416,100.416,99.456,100.452
"2013-07-26 00:00:00.000000",99.247,99.353,97.984,99.275
"2013-07-29 00:00:00.000000",97.981,98.191,97.64,97.96
"2013-07-30 00:00:00.000000",98.062,98.449,97.764,98.043
"2013-07-31 00:00:00.000000",97.992,98.462,97.591,98.016
"2013-08-01 00:00:00.000000",97.843,99.371,97.648,97.833
"2013-08-02 00:00:00.000000",99.436,99.93,98.672,99.42
"2013-08-05 00:00:00.000000",98.892,99.144,98.283,98.935
"2013-08-06 00:00:00.000000",98.264,98.571,97.546,98.232
"2013-08-07 00:00:00.000000",97.297,97.504,96.424,97.308
"2013-08-08 00:00:00.000000",96.56,96.926,95.807,96.57
"2013-08-09 00:00:00.000000",96.763,96.94,96.18,96.74
"2013-08-12 00:00:00.000000",96.023,96.902,96.013,96.044
"2013-08-13 00:00:00.000000",97.172,98.24,97.146,97.2
"2013-08-14 00:00:00.000000",98.119,98.42,97.868,98.153
"2013-08-15 00:00:00.000000",97.813,98.601,97.59,97.853
"2013-08-16 00:00:00.000000",97.095,97.736,97.095,97.055
"2013-08-19 00:00:00.000000",97.664,98.108,97.36,97.667
"2013-08-20 00:00:00.000000",97.617,97.851,96.9,97.579
"2013-08-21 00:00:00.000000",97.303,97.741,97.122,97.31
"2013-08-22 00:00:00.000000",97.794,98.777,97.768,97.81
"2013-08-23 00:00:00.000000",98.871,99.125,98.41,98.879
"2013-08-26 00:00:00.000000",98.708,98.828,98.272,98.705
"2013-08-27 00:00:00.000000",98.267,98.383,97.156,98.258
"2013-08-28 00:00:00.000000",96.91,97.802,96.91,96.892
"2013-08-29 00:00:00.000000",97.736,98.506,97.457,97.728
"2013-08-30 00:00:00.000000",98.286,98.452,97.906,98.292
"2013-09-02 00:00:00.000000",98.354,99.4,98.354,98.385
"2013-09-03 00:00:00.000000",99.572,99.859,99.182,99.57
"2013-09-04 00:00:00.000000",99.58,99.793,99.332,99.554
"2013-09-05 00:00:00.000000",99.732,100.148,99.596,99.728
"2013-09-06 00:00:00.000000",100.1,100.11,98.584,100.116
"2013-09-09 00:00:00.000000",100.019,100.045,99.34,99.977
"2013-09-10 00:00:00.000000",99.723,100.443,99.47,99.719
"2013-09-11 00:00:00.000000",100.304,100.58,99.896,100.285
"2013-09-12 00:00:00.000000",99.806,99.881,99.09,99.83
"2013-09-13 00:00:00.000000",99.552,99.971,99.26,99.578
"2013-09-16 00:00:00.000000",99.017,99.1,98.648,99.015
"2013-09-17 00:00:00.000000",99.091,99.376,99.05,99.07
"2013-09-18 00:00:00.000000",99.125,99.328,98.81,99.128
"2013-09-19 00:00:00.000000",98.229,99.55,98,98.21
"2013-09-20 00:00:00.000000",99.394,99.65,99.172,99.39
"2013-09-23 00:00:00.000000",99.28,99.294,98.66,99.277
"2013-09-24 00:00:00.000000",98.77,99.16,98.5,98.74
"2013-09-25 00:00:00.000000",98.73,98.794,98.393,98.745
"2013-09-26 00:00:00.000000",98.442,99.117,98.275,98.435
"2013-09-27 00:00:00.000000",98.899,98.977,98.193,98.905
"2013-09-30 00:00:00.000000",97.799,98.301,97.509,97.827
"2013-10-01 00:00:00.000000",98.386,98.693,97.668,98.4
"2013-10-02 00:00:00.000000",97.934,98.07,97.15,97.926
"2013-10-03 00:00:00.000000",97.346,97.861,97.036,97.3
"2013-10-04 00:00:00.000000",97.254,97.373,96.968,97.259
"2013-10-07 00:00:00.000000",97.256,97.273,96.821,97.29
"2013-10-09 00:00:00.000000",96.916,97.46,96.916,96.901
"2013-10-10 00:00:00.000000",97.475,98.2,97.461,97.479
"2013-10-11 00:00:00.000000",98.24,98.545,98.212,98.185
"2013-10-14 00:00:00.000000",98.335,98.335,98.09,98.314
"2013-10-15 00:00:00.000000",98.639,98.69,98.36,98.65
"2013-10-16 00:00:00.000000",98.563,98.936,98.249,98.544
"2013-10-17 00:00:00.000000",98.966,98.979,97.733,98.94
"2013-10-18 00:00:00.000000",97.977,98.15,97.55,97.99
"2013-10-21 00:00:00.000000",97.963,98.237,97.916,97.927
"2013-10-22 00:00:00.000000",98.193,98.48,97.914,98.194
"2013-10-23 00:00:00.000000",98.12,98.184,97.17,98.133
"2013-10-24 00:00:00.000000",97.4,97.599,97.177,97.42
"2013-10-25 00:00:00.000000",97.386,97.475,96.958,97.385
"2013-10-28 00:00:00.000000",97.613,97.776,97.456,97.57
"2013-10-29 00:00:00.000000",97.627,98.073,97.46,97.62
"2013-10-30 00:00:00.000000",98.185,98.31,98.101,98.194
"2013-10-31 00:00:00.000000",98.476,98.498,98.121,98.507
"2013-11-01 00:00:00.000000",98.332,98.832,97.83,98.321
"2013-11-04 00:00:00.000000",98.704,98.826,98.58,98.692
"2013-11-05 00:00:00.000000",98.63,98.634,98.17,98.627
"2013-11-06 00:00:00.000000",98.458,98.74,98.406,98.456
"2013-11-07 00:00:00.000000",98.653,99.391,98.555,98.65
"2013-11-08 00:00:00.000000",98.165,99.202,97.992,98.171
"2013-11-11 00:00:00.000000",99.198,99.297,98.924,99.199
"2013-11-12 00:00:00.000000",99.153,99.791,99.146,99.138
"2013-11-13 00:00:00.000000",99.577,99.652,99.3,99.617
"2013-11-14 00:00:00.000000",99.218,100.123,99.12,99.218
"2013-11-15 00:00:00.000000",100.208,100.425,99.968,100.24
"2013-11-18 00:00:00.000000",100.333,100.333,99.8,100.354
"2013-11-19 00:00:00.000000",99.843,100.223,99.56,99.863
"2013-11-20 00:00:00.000000",100.144,100.205,99.801,100.181
"2013-11-21 00:00:00.000000",100.238,101.06,100.162,100.207
"2013-11-22 00:00:00.000000",101.278,101.348,100.955,101.319
"2013-11-25 00:00:00.000000",101.269,101.897,101.139,101.29
"2013-11-26 00:00:00.000000",101.388,101.642,101.336,101.35
"2013-11-27 00:00:00.000000",101.23,102.161,101.23,101.234
"2013-11-28 00:00:00.000000",102.201,102.363,101.943,102.21
"2013-11-29 00:00:00.000000",102.276,102.582,102.12,102.292
"2013-12-02 00:00:00.000000",102.484,103.01,102.23,102.471
"2013-12-03 00:00:00.000000",102.948,103.369,102.364,102.933
"2013-12-04 00:00:00.000000",102.342,102.814,102.237,102.351
"2013-12-05 00:00:00.000000",102.361,102.43,101.85,102.404
"2013-12-06 00:00:00.000000",101.727,102.888,101.72,101.742
"2013-12-09 00:00:00.000000",103.107,103.164,102.888,103.131
"2013-12-10 00:00:00.000000",103.257,103.38,102.614,103.266
"2013-12-11 00:00:00.000000",102.792,102.93,102.35,102.798
"2013-12-12 00:00:00.000000",102.506,103.077,102.458,102.508
"2013-12-13 00:00:00.000000",103.523,103.908,102.988,103.54
"2013-12-16 00:00:00.000000",103.25,103.255,102.67,103.27
"2013-12-17 00:00:00.000000",103.008,103.093,102.73,103.027
"2013-12-18 00:00:00.000000",102.641,103.261,102.638,102.624
"2013-12-19 00:00:00.000000",104.222,104.328,103.823,104.213
"2013-12-20 00:00:00.000000",104.294,104.632,104.02,104.276
"2013-12-23 00:00:00.000000",104.02,104.094,103.775,104.03
"2013-12-24 00:00:00.000000",104.155,104.404,104.137,104.176
"2013-12-25 00:00:00.000000",104.262,104.48,104.2,104.3
"2013-12-26 00:00:00.000000",104.511,104.83,104.511,104.524
"2013-12-27 00:00:00.000000",104.913,104.998,104.65,104.879
"2013-12-30 00:00:00.000000",105.298,105.403,105.027,105.32
"2013-12-31 00:00:00.000000",104.918,105.123,104.85,104.934
"2014-01-01 00:00:00.000000",105.3,105.3,105.26,105.3
"2014-01-02 00:00:00.000000",105.317,105.43,104.715,105.324
"2014-01-03 00:00:00.000000",104.824,104.858,104.072,104.833
"2014-01-06 00:00:00.000000",104.9,104.925,104.16,104.912
"2014-01-07 00:00:00.000000",104.221,104.712,104.202,104.21
"2014-01-08 00:00:00.000000",104.698,105.109,104.653,104.712
"2014-01-09 00:00:00.000000",104.838,105.041,104.76,104.844
"2014-01-10 00:00:00.000000",104.82,105.058,103.866,104.83
"2014-01-13 00:00:00.000000",103.919,104.021,103.023,103.949
"2014-01-14 00:00:00.000000",103.11,103.746,103.022,103.116
"2014-01-15 00:00:00.000000",104.159,104.578,104.083,104.179
"2014-01-16 00:00:00.000000",104.592,104.918,104.15,104.571
"2014-01-17 00:00:00.000000",104.317,104.463,104.2,104.295
"2014-01-20 00:00:00.000000",104.245,104.253,103.866,104.238
"2014-01-21 00:00:00.000000",104.247,104.741,104.189,104.225
"2014-01-22 00:00:00.000000",104.221,104.539,103.989,104.223
"2014-01-23 00:00:00.000000",104.65,104.813,103.491,104.635
"2014-01-24 00:00:00.000000",103.345,103.575,102.009,103.37
"2014-01-27 00:00:00.000000",102.073,102.911,102.073,102.05
"2014-01-28 00:00:00.000000",102.665,103.245,102.532,102.661
"2014-01-29 00:00:00.000000",103.232,103.359,102.03,103.231
"2014-01-30 00:00:00.000000",102.24,102.78,102.088,102.3
"2014-01-31 00:00:00.000000",102.728,102.908,102.015,102.758
"2014-02-03 00:00:00.000000",102.238,102.394,101.256,102.192
"2014-02-04 00:00:00.000000",101.157,101.567,100.784,101.142
"2014-02-05 00:00:00.000000",101.67,101.672,100.821,101.689
"2014-02-06 00:00:00.000000",101.462,101.98,101.248,101.466
"2014-02-07 00:00:00.000000",102.03,102.528,101.545,102.039
"2014-02-10 00:00:00.000000",102.481,102.512,101.994,102.524
"2014-02-11 00:00:00.000000",102.135,102.627,102.072,102.133
"2014-02-12 00:00:00.000000",102.519,102.636,102.233,102.52
"2014-02-13 00:00:00.000000",102.463,102.518,101.71,102.469
"2014-02-14 00:00:00.000000",102.169,102.386,101.587,102.188
"2014-02-17 00:00:00.000000",101.563,101.965,101.399,101.564
"2014-02-18 00:00:00.000000",102.057,102.738,101.759,102.062
"2014-02-19 00:00:00.000000",102.302,102.317,101.848,102.332
"2014-02-20 00:00:00.000000",102.296,102.394,101.688,102.311
"2014-02-21 00:00:00.000000",102.325,102.799,102.325,102.312
"2014-02-24 00:00:00.000000",102.53,102.665,102.174,102.513
"2014-02-25 00:00:00.000000",102.502,102.618,102.022,102.482
"2014-02-26 00:00:00.000000",102.14,102.395,102.107,102.15
"2014-02-27 00:00:00.000000",102.293,102.383,101.733,102.299
"2014-02-28 00:00:00.000000",102.116,102.256,101.568,102.11
"2014-03-03 00:00:00.000000",101.329,101.534,101.2,101.305
"2014-03-04 00:00:00.000000",101.422,102.12,101.422,101.412
"2014-03-05 00:00:00.000000",102.192,102.534,102.11,102.178
"2014-03-06 00:00:00.000000",102.361,103.151,102.324,102.367
"2014-03-07 00:00:00.000000",103.047,103.73,102.84,103.032
"2014-03-10 00:00:00.000000",103.183,103.39,102.936,103.19
"2014-03-11 00:00:00.000000",103.252,103.403,103.168,103.236
"2014-03-12 00:00:00.000000",102.853,103.087,102.565,102.84
"2014-03-13 00:00:00.000000",102.82,102.852,102.147,102.783
"2014-03-14 00:00:00.000000",101.76,101.841,101.21,101.78
"2014-03-17 00:00:00.000000",101.358,101.862,101.345,101.33
"2014-03-18 00:00:00.000000",101.89,101.93,101.331,101.859
"2014-03-19 00:00:00.000000",101.475,101.682,101.295,101.44
"2014-03-20 00:00:00.000000",102.432,102.531,102.203,102.468
"2014-03-21 00:00:00.000000",102.402,102.402,102.025,102.407
"2014-03-24 00:00:00.000000",102.261,102.63,102.16,102.241
"2014-03-25 00:00:00.000000",102.23,102.459,102.1,102.207
"2014-03-26 00:00:00.000000",102.3,102.456,102.24,102.285
"2014-03-27 00:00:00.000000",101.915,102.41,101.74,101.903
"2014-03-28 00:00:00.000000",102.155,102.934,102.032,102.147
"2014-03-31 00:00:00.000000",102.855,103.425,102.794,102.889
"2014-04-01 00:00:00.000000",103.22,103.592,103.088,103.214
"2014-04-02 00:00:00.000000",103.627,103.929,103.589,103.633
"2014-04-03 00:00:00.000000",103.827,104.09,103.81,103.867
"2014-04-04 00:00:00.000000",103.893,104.113,103.303,103.896
"2014-04-07 00:00:00.000000",103.324,103.332,103,103.32
"2014-04-08 00:00:00.000000",103.058,103.058,102.064,103.069
"2014-04-09 00:00:00.000000",101.943,102.14,101.758,101.955
"2014-04-10 00:00:00.000000",102.117,102.13,101.349,102.107
"2014-04-11 00:00:00.000000",101.36,101.856,101.335,101.38
"2014-04-14 00:00:00.000000",101.488,101.989,101.415,101.442
"2014-04-15 00:00:00.000000",101.902,101.976,101.559,101.904
"2014-04-16 00:00:00.000000",101.87,102.362,101.87,101.877
"2014-04-17 00:00:00.000000",102.189,102.27,101.877,102.201
"2014-04-18 00:00:00.000000",102.44,102.56,102.36,102.443
"2014-04-21 00:00:00.000000",102.555,102.69,102.495,102.56
"2014-04-22 00:00:00.000000",102.687,102.723,102.417,102.67
"2014-04-23 00:00:00.000000",102.619,102.683,102.19,102.621
"2014-04-24 00:00:00.000000",102.478,102.638,102.1,102.48
"2014-04-25 00:00:00.000000",102.31,102.481,101.97,102.302
"2014-04-28 00:00:00.000000",102.096,102.6,102.053,102.105
"2014-04-29 00:00:00.000000",102.507,102.77,102.466,102.516
"2014-04-30 00:00:00.000000",102.557,102.605,102.051,102.564
"2014-05-01 00:00:00.000000",102.242,102.342,102.13,102.22
"2014-05-02 00:00:00.000000",102.281,102.994,102.16,102.266
"2014-05-05 00:00:00.000000",102.199,102.217,101.86,102.2
"2014-05-06 00:00:00.000000",102.142,102.15,101.5,102.14
"2014-05-07 00:00:00.000000",101.722,101.967,101.428,101.693
"2014-05-08 00:00:00.000000",101.866,101.95,101.589,101.872
"2014-05-09 00:00:00.000000",101.599,101.84,101.55,101.593
"2014-05-12 00:00:00.000000",101.87,102.16,101.849,101.9
"2014-05-13 00:00:00.000000",102.178,102.354,102.048,102.185
"2014-05-14 00:00:00.000000",102.215,102.216,101.72,102.232
"2014-05-15 00:00:00.000000",101.765,102.112,101.355,101.815
"2014-05-16 00:00:00.000000",101.487,101.627,101.36,101.499
"2014-05-19 00:00:00.000000",101.538,101.59,101.1,101.542
"2014-05-20 00:00:00.000000",101.47,101.59,101.22,101.5
"2014-05-21 00:00:00.000000",101.26,101.538,100.83,101.262
"2014-05-22 00:00:00.000000",101.42,101.79,101.35,101.42
"2014-05-23 00:00:00.000000",101.78,101.958,101.61,101.765
"2014-05-26 00:00:00.000000",101.978,102.035,101.838,101.962
"2014-05-27 00:00:00.000000",101.88,102.123,101.72,101.894
"2014-05-28 00:00:00.000000",101.969,102.018,101.659,101.977
"2014-05-29 00:00:00.000000",101.724,101.77,101.439,101.73
"2014-05-30 00:00:00.000000",101.71,101.833,101.5,101.72
"2014-06-02 00:00:00.000000",101.87,102.333,101.861,101.876
"2014-06-03 00:00:00.000000",102.42,102.49,102.27,102.42
"2014-06-04 00:00:00.000000",102.56,102.79,102.443,102.54
"2014-06-05 00:00:00.000000",102.677,102.709,102.356,102.681
"2014-06-06 00:00:00.000000",102.414,102.604,102.13,102.423
"2014-06-09 00:00:00.000000",102.512,102.59,102.36,102.48
"2014-06-10 00:00:00.000000",102.478,102.499,102.2,102.48
"2014-06-11 00:00:00.000000",102.3,102.387,101.868,102.314
"2014-06-12 00:00:00.000000",102.001,102.135,101.809,102
"2014-06-13 00:00:00.000000",101.72,102.137,101.72,101.7
"2014-06-16 00:00:00.000000",101.958,101.966,101.72,101.967
"2014-06-17 00:00:00.000000",101.876,102.23,101.86,101.87
"2014-06-18 00:00:00.000000",102.166,102.302,102.05,102.174
"2014-06-19 00:00:00.000000",101.912,101.99,101.73,101.89
"2014-06-20 00:00:00.000000",101.913,102.182,101.8,101.93
"2014-06-23 00:00:00.000000",102.1,102.127,101.81,102.066
"2014-06-24 00:00:00.000000",101.871,102.166,101.81,101.87
"2014-06-25 00:00:00.000000",101.913,101.949,101.62,101.91
"2014-06-26 00:00:00.000000",101.812,101.82,101.505,101.8
"2014-06-27 00:00:00.000000",101.64,101.64,101.31,101.637
"2014-06-30 00:00:00.000000",101.436,101.456,101.24,101.443
"2014-07-01 00:00:00.000000",101.28,101.586,101.28,101.29
"2014-07-02 00:00:00.000000",101.55,101.78,101.39,101.54
"2014-07-03 00:00:00.000000",101.829,102.258,101.77,101.83
"2014-07-04 00:00:00.000000",102.197,102.213,101.97,102.18
"2014-07-07 00:00:00.000000",102.107,102.192,101.819,102.11
"2014-07-08 00:00:00.000000",101.81,101.85,101.48,101.8
"2014-07-09 00:00:00.000000",101.46,101.732,101.45,101.46
"2014-07-10 00:00:00.000000",101.543,101.563,101.071,101.535
"2014-07-11 00:00:00.000000",101.3,101.38,101.209,101.283
"2014-07-14 00:00:00.000000",101.35,101.621,101.336,101.37
"2014-07-15 00:00:00.000000",101.537,101.736,101.476,101.52
"2014-07-16 00:00:00.000000",101.68,101.784,101.63,101.66
"2014-07-17 00:00:00.000000",101.631,101.655,101.281,101.63
"2014-07-18 00:00:00.000000",101.211,101.44,101.185,101.23
"2014-07-21 00:00:00.000000",101.343,101.374,101.19,101.34
"2014-07-22 00:00:00.000000",101.419,101.586,101.341,101.4
"2014-07-23 00:00:00.000000",101.47,101.534,101.319,101.47
"2014-07-24 00:00:00.000000",101.52,101.827,101.406,101.52
"2014-07-25 00:00:00.000000",101.76,101.932,101.7,101.76
"2014-07-28 00:00:00.000000",101.749,101.896,101.746,101.749
"2014-07-29 00:00:00.000000",101.81,102.124,101.81,101.81
"2014-07-30 00:00:00.000000",102.069,102.909,102.03,102.076
"2014-07-31 00:00:00.000000",102.84,102.99,102.718,102.84
"2014-08-01 00:00:00.000000",102.766,102.996,102.368,102.773
"2014-08-04 00:00:00.000000",102.57,102.719,102.406,102.563
"2014-08-05 00:00:00.000000",102.54,102.916,102.46,102.542
"2014-08-06 00:00:00.000000",102.59,102.613,102.256,102.589
"2014-08-07 00:00:00.000000",102.135,102.444,102.031,102.113
"2014-08-08 00:00:00.000000",102.114,102.14,101.51,102.129
"2014-08-11 00:00:00.000000",102.151,102.182,102.017,102.155
"2014-08-12 00:00:00.000000",102.213,102.356,102.098,102.205
"2014-08-13 00:00:00.000000",102.27,102.529,102.222,102.282
"2014-08-14 00:00:00.000000",102.422,102.64,102.3,102.408
"2014-08-15 00:00:00.000000",102.499,102.696,102.159,102.496
"2014-08-18 00:00:00.000000",102.4,102.59,102.24,102.41
"2014-08-19 00:00:00.000000",102.61,102.868,102.534,102.61
"2014-08-20 00:00:00.000000",102.938,103.401,102.89,102.91
"2014-08-21 00:00:00.000000",103.701,103.95,103.616,103.701
"2014-08-22 00:00:00.000000",103.845,104.184,103.504,103.849
"2014-08-25 00:00:00.000000",104.19,104.247,103.865,104.201
"2014-08-26 00:00:00.000000",104.07,104.15,103.755,104.07
"2014-08-27 00:00:00.000000",104.085,104.15,103.774,104.09
"2014-08-28 00:00:00.000000",103.867,103.867,103.56,103.878
"2014-08-29 00:00:00.000000",103.708,104.02,103.681,103.696
"2014-09-01 00:00:00.000000",104.169,104.295,104.09,104.168
"2014-09-02 00:00:00.000000",104.339,105.195,104.326,104.34
"2014-09-03 00:00:00.000000",105.208,105.296,104.847,105.237
"2014-09-04 00:00:00.000000",104.874,105.24,104.773,104.871
"2014-09-05 00:00:00.000000",105.57,105.576,104.695,105.582
"2014-09-08 00:00:00.000000",105.149,105.67,104.997,105.18
"2014-09-09 00:00:00.000000",106.094,106.38,105.958,106.16
"2014-09-10 00:00:00.000000",106.127,106.82,106.038,106.123
"2014-09-11 00:00:00.000000",106.831,107.193,106.66,106.826
"2014-09-12 00:00:00.000000",107.098,107.393,107.055,107.105
"2014-09-15 00:00:00.000000",107.33,107.36,107.02,107.33
"2014-09-16 00:00:00.000000",107.138,107.325,106.876,107.138
"2014-09-17 00:00:00.000000",107.143,107.646,107.13,107.15
"2014-09-18 00:00:00.000000",108.49,108.94,108.392,108.516
"2014-09-19 00:00:00.000000",108.801,109.447,108.608,108.8
"2014-09-22 00:00:00.000000",108.932,109.179,108.67,108.94
"2014-09-23 00:00:00.000000",108.74,108.925,108.277,108.75
"2014-09-24 00:00:00.000000",108.54,108.981,108.494,108.542
"2014-09-25 00:00:00.000000",109.321,109.344,108.527,109.316
"2014-09-26 00:00:00.000000",108.62,109.312,108.495,108.61
"2014-09-29 00:00:00.000000",109.403,109.738,109.136,109.411
"2014-09-30 00:00:00.000000",109.412,109.837,109.202,109.39
"2014-10-01 00:00:00.000000",109.622,110.058,109.25,109.66
"2014-10-02 00:00:00.000000",108.981,109.066,108.1,109.02
"2014-10-03 00:00:00.000000",108.528,109.88,108.528,108.523
"2014-10-06 00:00:00.000000",109.778,109.778,109.034,109.802
"2014-10-07 00:00:00.000000",108.898,109.21,108.106,108.868
"2014-10-08 00:00:00.000000",108.053,108.532,107.84,108.072
"2014-10-09 00:00:00.000000",108.147,108.305,107.53,108.127
"2014-10-10 00:00:00.000000",107.855,108.143,107.628,107.83
"2014-10-13 00:00:00.000000",107.34,107.559,107.062,107.338
"2014-10-14 00:00:00.000000",107.07,107.292,106.699,107.063
"2014-10-15 00:00:00.000000",107.26,107.475,105.641,107.314
"2014-10-16 00:00:00.000000",106.02,106.329,105.5,105.98
"2014-10-17 00:00:00.000000",106.38,106.765,106.138,106.405
"2014-10-20 00:00:00.000000",107.126,107.375,106.791,107.144
"2014-10-21 00:00:00.000000",106.91,106.91,106.27,106.91
"2014-10-22 00:00:00.000000",107.011,107.359,106.808,107.021
"2014-10-23 00:00:00.000000",107.118,108.187,107.11,107.148
"2014-10-24 00:00:00.000000",108.115,108.266,107.789,108.161
"2014-10-27 00:00:00.000000",108.151,108.154,107.656,108.202
"2014-10-28 00:00:00.000000",107.851,108.162,107.72,107.843
"2014-10-29 00:00:00.000000",108.12,108.233,107.948,108.112
"2014-10-30 00:00:00.000000",108.836,109.298,108.807,108.846
"2014-10-31 00:00:00.000000",109.223,112.463,109.197,109.213
"2014-11-03 00:00:00.000000",112.822,114.185,112.59,112.841
"2014-11-04 00:00:00.000000",113.687,113.768,113.197,113.648
"2014-11-05 00:00:00.000000",113.512,114.813,113.468,113.48
"2014-11-06 00:00:00.000000",114.65,115.466,114.111,114.655
"2014-11-07 00:00:00.000000",115.192,115.461,114.502,115.176
"2014-11-10 00:00:00.000000",114.525,114.749,113.876,114.533
"2014-11-11 00:00:00.000000",114.781,116.072,114.633,114.753
"2014-11-12 00:00:00.000000",115.702,115.857,114.952,115.721
"2014-11-13 00:00:00.000000",115.626,115.857,115.358,115.57
"2014-11-14 00:00:00.000000",115.83,116.809,115.75,115.824
"2014-11-17 00:00:00.000000",116.825,116.825,115.48,116.896
"2014-11-18 00:00:00.000000",116.626,116.999,116.387,116.646
"2014-11-19 00:00:00.000000",116.857,117.756,116.857,116.869
"2014-11-20 00:00:00.000000",118.139,118.969,117.776,118.148
"2014-11-21 00:00:00.000000",118.24,118.24,117.381,118.236
"2014-11-24 00:00:00.000000",117.73,118.472,117.597,117.744
"2014-11-25 00:00:00.000000",118.408,118.424,117.694,118.454
"2014-11-26 00:00:00.000000",117.82,117.882,117.444,117.801
"2014-11-27 00:00:00.000000",117.616,117.822,117.26,117.63
"2014-11-28 00:00:00.000000",117.872,118.684,117.86,117.84
"2014-12-01 00:00:00.000000",118.874,119.085,117.89,118.864
"2014-12-02 00:00:00.000000",118.342,119.286,118.22,118.308
"2014-12-03 00:00:00.000000",119.16,119.744,119.13,119.194
"2014-12-04 00:00:00.000000",119.879,120.198,119.693,119.861
"2014-12-05 00:00:00.000000",119.781,121.671,119.696,119.812
"2014-12-08 00:00:00.000000",121.595,121.669,120.68,121.561
